episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
89244308,2026-08-01T02:05:31.8427660,1157.604005,1120.426254,2315.208010,2,3055786
89371359,2026-08-01T18:14:43.7178022,1157.476143,1146.334231,2314.952285,2,6484095
89283501,2026-08-01T07:10:00.3329328,1157.469575,1153.941695,2314.939150,2,4278093
89322321,2026-08-01T12:02:04.4377155,1157.426733,1146.586808,2314.853465,2,2787512
89235582,2026-08-01T00:54:18.3584443,1157.332934,1136.648284,2314.665867,2,8337095
89403664,2026-08-01T22:18:48.6395359,1157.314064,1132.737285,2314.628129,2,6520419
89318660,2026-08-01T11:34:06.6079674,1157.281151,1125.387903,2314.562303,2,4786044
89235048,2026-08-01T00:50:17.9433456,1157.258128,1108.129427,2314.516256,2,4098585
89229324,2026-08-01T00:06:17.9955643,1157.185099,1119.699535,2314.370198,2,3923641
89274564,2026-08-01T06:02:00.2597105,1157.133565,1124.820413,2314.267130,2,4849475
89239666,2026-08-01T01:26:18.3874317,1157.065887,1117.810515,2314.131773,2,3677995
89314536,2026-08-01T11:02:04.7584885,1157.012201,1149.176830,2314.024403,2,4309667
89239160,2026-08-01T01:22:17.7475380,1156.739659,1120.539730,2313.479317,2,4670136
89362953,2026-08-01T17:10:43.0541432,1156.670960,1141.420687,2313.341920,2,3066164
89243790,2026-08-01T02:01:30.5074852,1156.652384,1119.708813,2313.304769,2,4577888
89372980,2026-08-01T18:26:42.8183954,1156.584825,1126.471359,2313.169650,2,7997694
89289446,2026-08-01T07:54:06.5272187,1156.532954,1144.199303,2313.065907,2,4140268
89298325,2026-08-01T09:02:07.9672788,1156.452747,1133.633307,2312.905494,2,3140303
89242774,2026-08-01T01:53:32.0097721,1156.297722,1147.693986,2312.595445,2,4683472
89279781,2026-08-01T06:42:00.1712143,1156.258327,1147.066103,2312.516655,2,2652361
89390496,2026-08-01T20:38:49.0567386,1156.166095,1151.665995,2312.332189,2,5539338
89270488,2026-08-01T05:30:00.3303187,1156.138217,1144.882675,2312.276435,2,4952798
89271940,2026-08-01T05:42:00.3159989,1156.058968,1142.961107,2312.117936,2,3959709
89308040,2026-08-01T10:14:05.8646586,1156.041446,1151.463426,2312.082892,2,3399732
89385851,2026-08-01T20:02:52.1447918,1155.911664,1151.656841,2311.823328,2,3525086
89415758,2026-08-01T23:50:57.3466202,1155.709119,1148.826693,2311.418237,2,4116259
89377999,2026-08-01T19:02:43.3160612,1155.663596,1142.145032,2311.327191,2,3655732
89236618,2026-08-01T01:02:17.7508452,1155.596772,1138.537803,2311.193544,2,6179959
89297251,2026-08-01T08:54:08.4379838,1155.590192,1128.159525,2311.180384,2,3684983
89269343,2026-08-01T05:22:00.4769121,1155.577344,1133.797067,2311.154687,2,3201230
89240709,2026-08-01T01:37:30.5196555,1155.554786,1113.873807,2311.109572,2,3400284
89407319,2026-08-01T22:46:57.5494746,1155.537040,1135.702733,2311.074081,2,3519006
89246414,2026-08-01T02:21:30.6518963,1155.453753,1100.934891,2310.907506,2,5524797
89399379,2026-08-01T21:46:48.0505076,1155.267053,1151.696564,2310.534106,2,3768663
89322917,2026-08-01T12:06:04.7383201,1155.226966,1146.129117,2310.453933,2,4501042
89413633,2026-08-01T23:34:59.6427773,1155.077314,1090.033680,2310.154628,2,4495481
89328762,2026-08-01T12:50:04.7549934,1155.043524,1154.790265,2310.087049,2,4000029
89326065,2026-08-01T12:30:04.7300584,1154.982538,1154.342093,2309.965075,2,2220984
89274009,2026-08-01T05:58:00.1636766,1154.860553,1149.865291,2309.721106,2,5427991
89273994,2026-08-01T05:58:00.1517634,1154.731051,1114.199167,2309.462102,2,3376116
89259153,2026-08-01T04:02:00.5246470,1154.653245,1107.654466,2309.306489,2,4243213
89285096,2026-08-01T07:22:00.6588415,1154.629937,1148.064929,2309.259874,2,4622946
89329206,2026-08-01T12:54:06.2708956,1154.531036,1122.679366,2309.062072,2,3634136
89269900,2026-08-01T05:26:00.4297960,1154.491930,1149.146767,2308.983860,2,7216600
89413635,2026-08-01T23:34:59.6515219,1154.472852,1119.433656,2308.945704,2,2683556
89269881,2026-08-01T05:26:00.4062404,1154.450877,1127.778041,2308.901755,2,3498352
89253514,2026-08-01T03:18:01.1478354,1154.363911,1064.375404,2308.727823,2,5365888
89390398,2026-08-01T20:38:48.8060139,1154.322386,1152.474292,2308.644772,2,8088200
89313872,2026-08-01T10:58:04.8532694,1154.305421,1138.507943,2308.610842,2,2356063
89388401,2026-08-01T20:22:51.3690810,1154.269797,1125.398187,2308.539594,2,2390851
89282370,2026-08-01T07:02:00.1672782,1154.250011,1153.487170,2308.500022,2,2600047
89228787,2026-08-01T00:02:17.7415944,1154.175838,1125.656815,2308.351676,2,2688477
89242246,2026-08-01T01:49:30.4545216,1154.116711,1138.385495,2308.233421,2,6038258
89295323,2026-08-01T08:38:06.2398238,1154.027361,1152.097008,2308.054721,2,2932659
89235056,2026-08-01T00:50:17.9507376,1154.020698,1127.019848,2308.041395,2,5622751
89279784,2026-08-01T06:42:00.1744183,1153.981373,1142.799561,2307.962746,2,3232213
89274002,2026-08-01T05:58:00.1574258,1153.940034,1129.936066,2307.880068,2,3163167
89324993,2026-08-01T12:22:04.7048880,1153.928564,1152.254323,2307.857127,2,2845469
89401542,2026-08-01T22:02:48.5510180,1153.875070,1138.804397,2307.750140,2,2795485
89239195,2026-08-01T01:22:17.7837602,1153.869494,1132.429484,2307.738988,2,4824724
89245347,2026-08-01T02:13:31.2534497,1153.866250,1125.273563,2307.732500,2,4296749
89242750,2026-08-01T01:53:31.9234420,1153.822913,1126.915822,2307.645827,2,1518145
89316590,2026-08-01T11:18:04.6163455,1153.668431,1137.289392,2307.336861,2,3547255
89380092,2026-08-01T19:18:41.6434563,1153.644393,1139.763768,2307.288786,2,2990065
89279776,2026-08-01T06:42:00.1680045,1153.571621,1129.871156,2307.143242,2,5360347
89233971,2026-08-01T00:42:18.0581023,1153.561897,1112.120526,2307.123795,2,3909140
89232476,2026-08-01T00:30:17.9590290,1153.537772,1114.393640,2307.075544,2,3498781
89240717,2026-08-01T01:37:30.5296457,1153.532159,1132.773582,2307.064318,2,5352981
89414185,2026-08-01T23:38:56.9131860,1153.486908,1149.346230,2306.973816,2,3940156
89260200,2026-08-01T04:10:00.4253085,1153.438866,1118.391052,2306.877731,2,1694359
89415238,2026-08-01T23:46:57.5490979,1153.393256,1149.172654,2306.786512,2,4137852
89276104,2026-08-01T06:14:02.3642534,1153.341159,1111.902601,2306.682317,2,2162982
89271943,2026-08-01T05:42:00.3181874,1153.249298,1133.078064,2306.498596,2,2618795
89290268,2026-08-01T08:02:04.5490995,1153.243775,1139.190426,2306.487549,2,3519705
89390056,2026-08-01T20:34:52.1253809,1153.038274,1116.804974,2306.076548,2,3285131
89328230,2026-08-01T12:46:05.0659937,1152.811285,1150.136111,2305.622570,2,3926845
89259716,2026-08-01T04:06:00.5120288,1152.713643,1117.013394,2305.427287,2,3557279
89238143,2026-08-01T01:14:17.9040757,1152.556847,1123.306127,2305.113694,2,5052860
89377225,2026-08-01T18:58:43.7711183,1152.505900,1117.736772,2305.011800,2,5993451
89233482,2026-08-01T00:38:17.8461049,1152.448085,1105.397742,2304.896171,2,4648094
89416847,2026-08-01T23:58:57.4321702,1152.253634,1132.330561,2304.507267,2,3218013
89325546,2026-08-01T12:26:04.5096786,1152.222683,1150.999532,2304.445366,2,1679215
89299944,2026-08-01T09:14:08.7167572,1152.188928,1112.684314,2304.377855,2,6362300
89373502,2026-08-01T18:30:41.2807995,1152.039440,1131.873657,2304.078880,2,4888907
89264731,2026-08-01T04:46:00.3797069,1152.026315,1124.044191,2304.052631,2,5150075
89253952,2026-08-01T03:22:00.4347196,1152.016469,1137.278609,2304.032938,2,4465323
89230927,2026-08-01T00:18:18.3374527,1151.965828,1107.866283,2303.931656,2,4835564
89237650,2026-08-01T01:10:17.9409728,1151.880546,1125.639210,2303.761093,2,3957702
89296677,2026-08-01T08:50:05.8275930,1151.866962,1136.355670,2303.733924,2,4572555
89236600,2026-08-01T01:02:17.7074449,1151.804673,1097.185768,2303.609346,2,2663470
89286183,2026-08-01T07:30:00.3131190,1151.604332,1123.499985,2303.208664,2,5298019
89414704,2026-08-01T23:42:58.0329598,1151.599396,1141.400977,2303.198792,2,1431609
89233986,2026-08-01T00:42:18.0725310,1151.518147,1121.631123,2303.036294,2,5753997
89276745,2026-08-01T06:18:00.3627125,1151.336917,1122.132382,2302.673835,2,2950025
89286687,2026-08-01T07:34:00.6103787,1151.259503,1123.715956,2302.519006,2,3940546
89309743,2026-08-01T10:26:04.5249119,1151.086269,1127.255619,2302.172538,2,2665489
89396792,2026-08-01T21:26:50.1809178,1151.053285,1145.750759,2302.106570,2,1135017
89386813,2026-08-01T20:10:51.2402376,1151.002605,1120.796727,2302.005209,2,3506342
89348506,2026-08-01T15:22:36.3522175,1150.963946,1117.712734,2301.927893,2,5584670
89275586,2026-08-01T06:10:00.5560822,1150.952379,1135.915663,2301.904759,2,2515080
89415242,2026-08-01T23:46:57.5560001,1150.757475,1131.430667,2301.514950,2,2863225
89395206,2026-08-01T21:14:49.9501422,1150.701414,1142.117152,2301.402829,2,5976635
89315042,2026-08-01T11:06:05.1658838,1150.631531,1141.384796,2301.263061,2,3593810
89414179,2026-08-01T23:38:56.9069065,1150.578125,1128.482808,2301.156251,2,3091938
89230877,2026-08-01T00:18:18.2583699,1150.576730,1111.042789,2301.153461,2,2460500
89297794,2026-08-01T08:58:12.7429089,1150.522499,1111.376407,2301.044997,2,3583759
89233499,2026-08-01T00:38:17.8611594,1150.474163,1123.389687,2300.948326,2,4745710
89324454,2026-08-01T12:18:04.7668525,1150.457826,1143.151418,2300.915653,2,2514011
89293179,2026-08-01T08:22:05.2201027,1150.374834,1111.448464,2300.749668,2,4027172
89359289,2026-08-01T16:42:40.9229303,1150.312492,1142.973450,2300.624983,2,4904417
89242755,2026-08-01T01:53:31.9786780,1150.146832,1123.159580,2300.293664,2,1876448
89263826,2026-08-01T04:38:00.6445112,1150.146632,1147.968785,2300.293264,2,3801665
89404174,2026-08-01T22:22:49.9334129,1150.026723,1121.994691,2300.053446,2,3152883
89276634,2026-08-01T06:18:00.2254926,1150.026575,1131.877797,2300.053150,2,4549906
89237636,2026-08-01T01:10:17.9049123,1149.928964,1093.078142,2299.857927,2,5700851
89270937,2026-08-01T05:34:01.3509692,1149.796029,1149.537028,2299.592057,2,4338474
89253321,2026-08-01T03:18:00.8698987,1149.624254,1147.280395,2299.248508,2,5554045
89317083,2026-08-01T11:22:04.8528954,1149.614859,1114.846058,2299.229719,2,8122313
89245376,2026-08-01T02:13:31.3163245,1149.581385,1112.786682,2299.162770,2,2432941
89392508,2026-08-01T20:54:51.0334689,1149.468425,1126.614013,2298.936850,2,6794180
89412066,2026-08-01T23:22:58.0598021,1149.378977,1124.130865,2298.757954,2,5158690
89274569,2026-08-01T06:02:00.1143310,1149.373367,1117.206978,2298.746734,2,3815660
89230442,2026-08-01T00:14:18.0458268,1149.369558,1109.064205,2298.739117,2,1989835
89327665,2026-08-01T12:42:04.6300101,1149.332123,1143.974665,2298.664246,2,4263100
89269899,2026-08-01T05:26:00.4282143,1149.275792,1138.809756,2298.551584,2,5510686
89363617,2026-08-01T17:14:41.7342261,1149.262890,1001.402184,2298.525780,2,3648832
89228856,2026-08-01T00:02:17.8379666,1149.174772,1131.331901,2298.349543,2,3493912
89228893,2026-08-01T00:02:17.8622562,1149.137435,1121.111272,2298.274871,2,2193466
89280314,2026-08-01T06:46:00.3640614,1149.003765,1135.010285,2298.007530,2,3748404
89403123,2026-08-01T22:14:49.3943538,1148.875372,1121.712291,2297.750744,2,2655789
89387852,2026-08-01T20:18:50.7349550,1148.635877,1117.827805,2297.271755,2,4470849
89231952,2026-08-01T00:26:17.9623168,1148.571029,1094.181454,2297.142057,2,3151312
89263756,2026-08-01T04:38:00.5558329,1148.547841,1102.685280,2297.095682,2,2630914
89380151,2026-08-01T19:18:42.0329469,1148.107118,1123.210106,2296.214236,2,3665821
89353372,2026-08-01T15:58:34.9287501,1147.974778,1145.955703,2295.949555,2,3897183
89235562,2026-08-01T00:54:18.3419072,1147.832057,1127.598830,2295.664114,2,4261757
89326036,2026-08-01T12:30:04.6738104,1147.814206,1121.218239,2295.628412,2,4612105
89350167,2026-08-01T15:34:39.8517630,1147.743594,1144.683739,2295.487188,2,6759580
89231912,2026-08-01T00:26:17.8946244,1147.730778,1107.056262,2295.461555,2,2222023
89359753,2026-08-01T16:46:45.2710069,1147.669778,1133.499034,2295.339557,2,4539185
89263755,2026-08-01T04:38:00.5552556,1147.632247,1093.389856,2295.264494,2,2470266
89376691,2026-08-01T18:54:42.6647341,1147.586130,1122.382190,2295.172261,2,5579063
89373683,2026-08-01T18:30:42.0465962,1147.498337,1130.003715,2294.996675,2,2814569
89388402,2026-08-01T20:22:51.4082325,1147.418125,1143.907517,2294.836249,2,5777428
89372149,2026-08-01T18:18:43.9732038,1147.407037,1146.110928,2294.814073,2,3290712
89252546,2026-08-01T03:09:30.8181694,1147.390382,1146.496519,2294.780763,2,3996758
89377754,2026-08-01T19:02:41.8747099,1147.371739,1114.539585,2294.743478,2,4427690
89238661,2026-08-01T01:18:18.0593305,1147.365959,1139.191421,2294.731918,2,5754858
89324520,2026-08-01T12:18:04.8567325,1147.317713,1143.773723,2294.635426,2,2457692
89401002,2026-08-01T21:58:48.5231009,1147.233923,1066.558411,2294.467846,2,6128359
89381675,2026-08-01T19:30:42.1869929,1147.149917,1124.395574,2294.299834,2,2200762
89233504,2026-08-01T00:38:17.8658867,1147.140314,1125.450234,2294.280628,2,4286740
89291098,2026-08-01T08:06:05.0533760,1147.119784,1122.512980,2294.239567,2,6130198
89403654,2026-08-01T22:18:48.6229020,1147.085662,1136.761412,2294.171323,2,2865169
89324444,2026-08-01T12:18:04.7554687,1146.959862,1126.401672,2293.919724,2,1343293
89323386,2026-08-01T12:10:04.5510423,1146.849925,1124.986743,2293.699850,2,3939743
89384187,2026-08-01T19:50:49.6064541,1146.769694,1125.452019,2293.539389,2,2775042
89398925,2026-08-01T21:42:48.2031852,1146.758006,1133.397532,2293.516012,2,3398519
89413649,2026-08-01T23:34:59.7170494,1146.663316,1130.909760,2293.326632,2,7247745
89306952,2026-08-01T10:06:04.5233366,1146.647985,1131.111333,2293.295971,2,2727569
89385853,2026-08-01T20:02:52.1485204,1146.620332,1121.068067,2293.240664,2,2929478
89399966,2026-08-01T21:50:48.2582675,1146.574932,1145.496915,2293.149865,2,2820860
89287249,2026-08-01T07:38:04.6549951,1146.550989,1123.557048,2293.101979,2,3286275
89278193,2026-08-01T06:30:00.1450562,1146.533376,1115.596081,2293.066752,2,7695558
89306558,2026-08-01T10:02:04.8087469,1146.512777,1107.669217,2293.025555,2,7811363
89241766,2026-08-01T01:45:30.8157789,1146.482793,1123.869991,2292.965586,2,6597965
89271426,2026-08-01T05:38:00.3241212,1146.452437,1113.803381,2292.904874,2,4729305
89344276,2026-08-01T14:50:35.6151686,1146.370173,1122.990012,2292.740346,2,5341830
89370469,2026-08-01T18:06:44.3567626,1146.333592,1131.735192,2292.667184,2,3815704
89357096,2026-08-01T16:26:34.7132838,1146.319166,1146.226071,2292.638332,2,2963014
89284557,2026-08-01T07:18:00.1279610,1146.164711,1119.548974,2292.329422,2,4995614
89401024,2026-08-01T21:58:48.5572335,1146.113691,1122.263138,2292.227382,2,3032761
89406812,2026-08-01T22:42:57.3660368,1146.109770,1138.373783,2292.219539,2,6765047
89240200,2026-08-01T01:33:56.0235835,1145.904203,1097.882570,2291.808406,2,3364703
89399387,2026-08-01T21:46:48.0586071,1145.897515,1144.867828,2291.795029,2,5981258
89306546,2026-08-01T10:02:04.7778646,1145.857118,1125.913603,2291.714237,2,1762338
89408383,2026-08-01T22:54:58.1458219,1145.824668,1138.753932,2291.649336,2,4319848
89390490,2026-08-01T20:38:49.0444260,1145.672165,1113.252178,2291.344331,2,2884038
89318124,2026-08-01T11:30:04.6689424,1145.665268,1109.686053,2291.330537,2,7881845
89270410,2026-08-01T05:30:00.2241940,1145.604346,1123.856030,2291.208692,2,4352421
89287789,2026-08-01T07:42:04.7191657,1145.548992,1112.023703,2291.097984,2,2510378
89288424,2026-08-01T07:46:04.9352442,1145.543696,1108.562301,2291.087391,2,4510337
89375116,2026-08-01T18:42:42.2847317,1145.469001,1095.039569,2290.938003,2,5532878
89242241,2026-08-01T01:49:30.4508016,1145.442954,1109.916247,2290.885908,2,8166303
89288883,2026-08-01T07:50:04.8696930,1145.427984,1112.569891,2290.855968,2,7474049
89381658,2026-08-01T19:30:42.1273651,1145.413639,1119.422606,2290.827277,2,5860342
89279766,2026-08-01T06:42:00.1558606,1145.394788,1080.078320,2290.789575,2,5197145
89392579,2026-08-01T20:54:51.2474130,1145.376320,1121.161603,2290.752639,2,3766213
89325512,2026-08-01T12:26:04.4464140,1145.345914,1120.400850,2290.691829,2,8337232
89394680,2026-08-01T21:10:51.3108749,1145.320584,1126.409714,2290.641168,2,3189748
89316108,2026-08-01T11:14:06.8870483,1145.236385,1124.520706,2290.472771,2,4302987
89332981,2026-08-01T13:22:04.6740307,1145.213183,1141.919377,2290.426366,2,3511134
89408891,2026-08-01T22:58:57.3127198,1145.125515,1092.211786,2290.251030,2,6310698
89354429,2026-08-01T16:06:35.7648902,1145.099517,1139.303021,2290.199035,2,5530182
89369234,2026-08-01T17:58:42.5131601,1145.079206,1144.266039,2290.158412,2,4315260
89396259,2026-08-01T21:22:48.4150599,1145.048470,1139.110637,2290.096941,2,3875225
89233970,2026-08-01T00:42:18.0581632,1144.989430,1112.239655,2289.978860,2,5003534
89267875,2026-08-01T05:10:00.3583187,1144.917470,1118.166180,2289.834940,2,4106569
89317619,2026-08-01T11:26:04.7838608,1144.899186,1113.981325,2289.798371,2,1121806
89274573,2026-08-01T06:02:00.2701548,1144.842449,1125.819499,2289.684898,2,4942100
89404714,2026-08-01T22:26:48.2570312,1144.817985,1113.522851,2289.635971,2,4208792
89276111,2026-08-01T06:14:02.3725368,1144.811650,1108.505565,2289.623301,2,4841598
89409424,2026-08-01T23:02:57.6412205,1144.677555,1108.864115,2289.355110,2,4487670
89287790,2026-08-01T07:42:04.7206910,1144.643541,1120.436605,2289.287081,2,4624692
89410475,2026-08-01T23:10:57.3356277,1144.616301,1127.023691,2289.232602,2,3336098
89230426,2026-08-01T00:14:18.0027196,1144.589988,1131.113199,2289.179976,2,4387293
89321690,2026-08-01T11:58:04.4892291,1144.405132,1138.250863,2288.810264,2,2526538
89271436,2026-08-01T05:38:00.3372976,1144.394069,1137.050640,2288.788139,2,6824875
89243141,2026-08-01T01:57:30.3172279,1144.352090,1095.950191,2288.704179,2,4360014
89287250,2026-08-01T07:38:04.6482975,1144.335841,1077.466104,2288.671682,2,6721922
89369767,2026-08-01T18:02:42.4355693,1144.280150,1129.267760,2288.560299,2,5909313
89365644,2026-08-01T17:30:40.5099431,1144.228372,1124.445535,2288.456744,2,2837795
89310810,2026-08-01T10:34:05.9427010,1144.216441,1127.712610,2288.432882,2,5186369
89267367,2026-08-01T05:06:00.3346830,1144.105609,1114.359677,2288.211218,2,5924046
89411537,2026-08-01T23:18:57.5296673,1144.100677,1132.622635,2288.201354,2,4765179
89383162,2026-08-01T19:42:49.2109204,1144.098234,1122.703229,2288.196468,2,3480324
89283438,2026-08-01T07:10:00.2463009,1144.081030,1124.149092,2288.162059,2,4130869
89386304,2026-08-01T20:06:48.6252481,1143.822688,1141.105543,2287.645376,2,3618173
89384011,2026-08-01T19:50:48.9964312,1143.776229,1080.407767,2287.552459,2,6645800
89270397,2026-08-01T05:30:00.2106960,1143.505915,1111.685682,2287.011829,2,2082797
89263254,2026-08-01T04:34:02.4147144,1143.480374,1086.212535,2286.960748,2,6452709
89278723,2026-08-01T06:34:00.9108797,1143.471834,1120.617684,2286.943667,2,4089768
89237114,2026-08-01T01:06:17.8699573,1143.459133,1087.474852,2286.918265,2,1286210
89274466,2026-08-01T06:02:00.1177706,1143.449746,1120.802732,2286.899492,2,3828261
89270893,2026-08-01T05:34:01.3101669,1143.352213,1107.883079,2286.704426,2,2648604
89229379,2026-08-01T00:06:18.0851346,1143.144512,1099.967525,2286.289024,2,3901417
89379333,2026-08-01T19:14:45.5742347,1143.140064,1080.528002,2286.280128,2,4911117
89278195,2026-08-01T06:30:00.1472721,1142.904089,1119.229612,2285.808179,2,4041297
89415769,2026-08-01T23:50:57.3776031,1142.792650,1115.493059,2285.585301,2,5181663
89322408,2026-08-01T12:02:04.5477652,1142.770564,1122.636785,2285.541128,2,1935539
89232953,2026-08-01T00:34:18.0378452,1142.740837,1089.117248,2285.481673,2,2854672
89317609,2026-08-01T11:26:04.7738447,1142.719377,1097.838609,2285.438754,2,7806306
89409941,2026-08-01T23:06:57.3109827,1142.522202,1100.360864,2285.044404,2,4403551
89408377,2026-08-01T22:54:58.1355030,1142.430434,1096.180269,2284.860867,2,2788417
89383199,2026-08-01T19:42:49.3467604,1142.408939,1118.194260,2284.817877,2,5836101
89292645,2026-08-01T08:18:04.8564024,1142.330999,1092.165277,2284.661997,2,2952835
89273614,2026-08-01T05:54:02.4385792,1142.314302,1119.953573,2284.628603,2,3608245
89267338,2026-08-01T05:06:00.3034127,1142.274070,1108.920405,2284.548140,2,955726
89283497,2026-08-01T07:10:00.3295215,1142.273945,1119.374114,2284.547889,2,3381889
89310246,2026-08-01T10:30:06.0440848,1142.247689,1113.337398,2284.495378,2,2309797
89229927,2026-08-01T00:10:18.0800963,1142.210303,1117.485181,2284.420607,2,3064456
89412594,2026-08-01T23:26:57.5783840,1142.182780,1138.839936,2284.365560,2,4029770
89285620,2026-08-01T07:26:00.6494478,1142.128826,1108.136616,2284.257652,2,5505288
89385805,2026-08-01T20:02:51.9777544,1142.118733,1138.993495,2284.237466,2,3937379
89412580,2026-08-01T23:26:57.5416846,1142.092287,1066.150726,2284.184574,2,6871472
89286679,2026-08-01T07:34:00.5593479,1142.090729,1075.588096,2284.181459,2,3877374
89264266,2026-08-01T04:42:00.4397178,1142.088669,1092.748436,2284.177337,2,5699695
89409957,2026-08-01T23:06:57.3327458,1142.082547,1139.873364,2284.165095,2,6055678
89352784,2026-08-01T15:54:37.0075788,1142.004561,1125.531073,2284.009121,2,3585013
89239174,2026-08-01T01:22:17.7587866,1141.801458,1124.012872,2283.602915,2,2951859
89235062,2026-08-01T00:50:17.9588925,1141.760365,1128.884939,2283.520729,2,5325279
89298872,2026-08-01T09:06:05.6177594,1141.730921,1114.536813,2283.461843,2,6456834
89392584,2026-08-01T20:54:51.2539262,1141.557712,1128.474687,2283.115423,2,3342249
89302240,2026-08-01T09:30:04.6553972,1141.546122,1114.775751,2283.092243,2,5957010
89414696,2026-08-01T23:42:58.0127653,1141.510588,1090.463635,2283.021175,2,2884507
89267417,2026-08-01T05:06:00.4096620,1141.510201,1118.030010,2283.020402,2,4419341
89390926,2026-08-01T20:42:48.7628884,1141.507767,1115.633679,2283.015534,2,5488137
89251286,2026-08-01T03:01:30.2501071,1141.314649,1120.047620,2282.629298,2,7131183
89401020,2026-08-01T21:58:48.5463733,1141.253428,1135.931140,2282.506856,2,5068150
89269345,2026-08-01T05:22:00.4787345,1141.253315,1112.275776,2282.506631,2,6621611
89268880,2026-08-01T05:18:00.3156282,1141.109275,1110.087839,2282.218549,2,3206093
89399961,2026-08-01T21:50:48.2448921,1141.061109,1119.361121,2282.122219,2,4195715
89289985,2026-08-01T07:58:04.9339019,1141.049757,1109.614204,2282.099514,2,5647925
89266883,2026-08-01T05:02:00.2492107,1141.043996,1100.604590,2282.087992,2,2289623
89321909,2026-08-01T11:58:04.9276570,1141.036327,1131.207933,2282.072654,2,3873860
89270425,2026-08-01T05:30:00.2431510,1141.032948,1127.356513,2282.065895,2,7621617
89268882,2026-08-01T05:18:00.3176879,1141.032747,1110.707269,2282.065494,2,6476401
89230434,2026-08-01T00:14:18.0398393,1141.019663,1125.679761,2282.039326,2,6413782
89326632,2026-08-01T12:34:05.6350196,1141.012327,1122.379479,2282.024655,2,3390086
89259188,2026-08-01T04:02:00.5467327,1141.011235,1129.483183,2282.022470,2,3932922
89286698,2026-08-01T07:34:00.6171727,1140.839676,1114.924123,2281.679352,2,1642771
89309635,2026-08-01T10:26:04.3604858,1140.767232,1127.206121,2281.534465,2,3650328
89280832,2026-08-01T06:50:00.0820028,1140.747902,1120.192018,2281.495804,2,4246157
89380642,2026-08-01T19:22:44.5241589,1140.728641,1107.975244,2281.457283,2,4648962
89229916,2026-08-01T00:10:18.0671855,1140.710181,1119.873061,2281.420361,2,3859005
89393101,2026-08-01T20:58:50.1589475,1140.696995,1097.995026,2281.393990,2,2971567
89398400,2026-08-01T21:38:50.2050211,1140.619490,1128.597076,2281.238980,2,4966497
89272537,2026-08-01T05:46:00.6467410,1140.543489,1104.197698,2281.086978,2,1999628
89322352,2026-08-01T12:02:04.4688242,1140.506272,1121.023789,2281.012544,2,4081790
89231955,2026-08-01T00:26:17.9646073,1140.489740,1099.301477,2280.979480,2,2052834
89403646,2026-08-01T22:18:48.6137979,1140.443815,1101.459442,2280.887629,2,2673704
89233000,2026-08-01T00:34:18.0848343,1140.417719,1125.262762,2280.835437,2,4023287
89279222,2026-08-01T06:38:00.2040024,1140.343587,1097.921368,2280.687173,2,1788578
89398394,2026-08-01T21:38:50.1723640,1140.333002,1132.262746,2280.666005,2,3421348
89368920,2026-08-01T17:54:43.6646950,1140.111953,1133.829975,2280.223905,2,4050827
89352803,2026-08-01T15:54:37.0696520,1140.082443,1118.476922,2280.164886,2,5454111
89273095,2026-08-01T05:50:00.3954922,1140.061668,1138.924633,2280.123335,2,3261014
89403661,2026-08-01T22:18:48.6343248,1140.060886,1127.006949,2280.121773,2,2631787
89238649,2026-08-01T01:18:18.0473109,1140.006831,1078.968087,2280.013662,2,4102611
89278086,2026-08-01T06:30:00.0124896,1139.941569,1120.323306,2279.883138,2,5025125
89397851,2026-08-01T21:34:49.5159310,1139.888200,1130.380280,2279.776400,2,5519945
89394157,2026-08-01T21:06:49.0494166,1139.861120,1097.946013,2279.722240,2,3709099
89411528,2026-08-01T23:18:57.5091183,1139.824236,1121.832489,2279.648471,2,5492196
89270917,2026-08-01T05:34:01.3118387,1139.814219,1108.649257,2279.628439,2,4640632
89260735,2026-08-01T04:14:01.2716273,1139.663350,1138.839351,2279.326700,2,5228425
89393556,2026-08-01T21:02:48.3409221,1139.622611,1122.035061,2279.245223,2,6202677
89229414,2026-08-01T00:06:18.1552059,1139.573343,1096.091258,2279.146686,2,2941136
89331873,2026-08-01T13:14:06.4210184,1139.551537,1098.003403,2279.103074,2,2296602
89270411,2026-08-01T05:30:00.2249210,1139.539721,1108.068583,2279.079442,2,5145879
89329732,2026-08-01T12:58:04.8503074,1139.538632,1089.622339,2279.077264,2,7664071
89362111,2026-08-01T17:02:40.6538062,1139.512508,1125.680287,2279.025016,2,3705650
89312160,2026-08-01T10:46:04.5153969,1139.322319,1099.837189,2278.644639,2,4532240
89286690,2026-08-01T07:34:00.6113940,1139.234447,1105.379786,2278.468895,2,6617401
89311353,2026-08-01T10:38:04.7355813,1139.181815,1109.175830,2278.363630,2,4459673
89269428,2026-08-01T05:22:00.5576147,1139.139090,1113.609595,2278.278181,2,8070002
89267433,2026-08-01T05:06:00.4260663,1139.071996,1121.929814,2278.143992,2,6411393
89406279,2026-08-01T22:38:57.3643727,1139.023990,1101.486367,2278.047981,2,3452830
89392582,2026-08-01T20:54:51.2503331,1139.014157,1123.368319,2278.028313,2,3631923
89279225,2026-08-01T06:38:00.2092479,1138.939260,1116.981877,2277.878520,2,1254431
89289423,2026-08-01T07:54:06.4729112,1138.936074,1096.304058,2277.872149,2,3667813
